"04/12/2014","9","12","28","17","4"
"04/11/2014","30","8","16","11","28"
"04/10/2014","6","30","35","3","23"
"04/09/2014","21","13","20","36","18"
"04/08/2014","1","19","34","22","36"
"04/07/2014","15","1","23","22","5"
"04/06/2014","15","16","35","27","19"
"04/05/2014","33","24","35","19","26"
"04/04/2014","30","9","8","13","27"
"04/03/2014","23","13","32","6","17"
"04/02/2014","3","9","16","15","23"
"04/01/2014","21","27","38","28","35"
"03/31/2014","28","37","25","38","22"
"03/30/2014","2","13","31","17","39"
"03/29/2014","35","26","29","10","15"
"03/28/2014","14","35","28","34","24"
"03/27/2014","3","35","26","15","37"
"03/26/2014","37","31","10","35","5"
"03/25/2014","7","4","23","14","29"
"03/24/2014","38","8","4","39","28"
"03/23/2014","4","36","37","8","12"
"03/22/2014","27","36","9","14","21"
"03/21/2014","10","21","13","7","37"
"03/20/2014","30","25","5","13","24"
"03/19/2014","14","26","5","4","16"
"03/18/2014","13","35","29","1","36"
"03/17/2014","17","24","39","26","1"
"03/16/2014","24","16","9","11","7"
"03/15/2014","33","16","15","21","12"
"03/14/2014","20","26","30","36","31"
"03/13/2014","30","9","4","11","33"
"03/12/2014","26","4","39","1","28"
"03/11/2014","22","14","11","20","21"
"03/10/2014","29","35","10","27","39"
"03/09/2014","32","17","27","37","29"
"03/08/2014","24","18","11","33","12"
"03/07/2014","14","29","20","11","37"
"03/06/2014","26","2","16","7","6"
"03/05/2014","34","4","2","27","13"
"03/04/2014","2","28","8","16","9"
"03/03/2014","19","14","12","26","34"
"03/02/2014","36","3","37","19","31"
"03/01/2014","9","3","34","36","23"
"02/28/2014","37","33","9","35","18"
"02/27/2014","39","8","22","30","5"
"02/26/2014","28","15","39","37","9"
"02/25/2014","14","21","39","29","4"
"02/24/2014","31","20","14","16","25"
"02/23/2014","7","17","36","38","30"
"02/22/2014","31","16","34","29","2"
"02/21/2014","37","27","16","2","10"
"02/20/2014","10","2","14","27","16"
"02/19/2014","2","20","36","18","33"
"02/18/2014","19","24","12","13","8"
"02/17/2014","8","30","7","27","12"
"02/16/2014","27","15","17","18","36"
"02/15/2014","29","3","21","23","16"
"02/14/2014","1","36","38","35","28"
"02/13/2014","20","27","2","4","31"
"02/12/2014","33","18","7","17","15"
"02/11/2014","13","21","23","24","20"
"02/10/2014","23","26","7","12","20"
"02/09/2014","9","7","28","34","20"
"02/08/2014","27","21","25","20","9"
"02/07/2014","21","24","17","15","9"
"02/06/2014","20","27","17","24","10"
"02/05/2014","18","32","30","21","28"
"02/04/2014","31","4","35","23","19"
"02/03/2014","38","29","31","2","37"
"02/02/2014","2","12","35","26","32"
"02/01/2014","30","20","23","19","18"
"01/31/2014","28","27","23","13","3"
"01/30/2014","35","12","30","11","23"
"01/29/2014","25","32","17","1","20"
"01/28/2014","16","38","6","15","11"
"01/27/2014","15","17","6","9","20"
"01/26/2014","30","9","26","13","17"
"01/25/2014","27","34","7","17","12"
"01/24/2014","32","30","34","1","18"
"01/23/2014","28","10","38","35","27"
"01/22/2014","16","24","22","30","10"
"01/21/2014","25","32","29","26","38"
"01/20/2014","37","38","3","9","30"
"01/19/2014","35","6","19","5","16"
"01/18/2014","29","16","15","21","22"
"01/17/2014","38","23","11","5","14"
"01/16/2014","27","32","30","31","20"
"01/15/2014","4","30","6","33","36"
"01/14/2014","16","19","31","32","11"
"01/13/2014","28","2","34","21","4"
"01/12/2014","26","9","17","25","7"
"01/11/2014","17","35","22","37","15"
"01/10/2014","19","21","8","20","24"
"01/09/2014","13","1","16","34","12"
"01/08/2014","21","10","24","1","11"
"01/07/2014","38","21","19","6","24"
"01/06/2014","16","34","28","38","30"
"01/05/2014","36","5","10","39","11"
"01/04/2014","33","37","23","22","3"
"01/03/2014","8","34","15","9","26"
"01/02/2014","19","17","12","20","11"
"01/01/2014","31","18","5","22","14"
"12/31/2013","1","4","11","31","16"
"12/30/2013","38","14","4","29","35"
"12/29/2013","30","36","6","24","25"
"12/28/2013","38","18","19","37","10"
"12/27/2013","7","32","29","15","38"
"12/26/2013","6","19","7","30","18"
"12/25/2013","35","36","12","39","20"
"12/24/2013","27","5","18","13","28"
"12/23/2013","30","32","18","8","6"
"12/22/2013","4","23","27","6","5"
"12/21/2013","19","28","5","38","35"
"12/20/2013","5","26","24","36","19"
"12/19/2013","28","11","27","6","4"
"12/18/2013","30","33","3","21","31"
"12/17/2013","29","38","34","26","3"
"12/16/2013","26","3","24","33","12"
"12/15/2013","39","6","28","25","10"
"12/14/2013","31","21","1","23","2"
"12/13/2013","6","30","5","25","32"
"12/12/2013","18","13","30","12","33"
"12/11/2013","8","25","35","38","21"
"12/10/2013","17","32","31","25","26"
"12/09/2013","6","14","37","18","35"
"12/08/2013","23","27","37","2","26"
"12/07/2013","31","27","16","15","12"
"12/06/2013","13","36","35","12","19"
"12/05/2013","22","10","6","27","34"
"12/04/2013","15","35","24","38","12"
"12/03/2013","3","30","34","38","17"
"12/02/2013","29","37","3","8","28"
"12/01/2013","1","21","8","19","5"
"11/30/2013","8","16","5","36","17"
"11/29/2013","22","23","20","28","1"
"11/28/2013","20","35","19","34","14"
"11/27/2013","6","5","24","20","33"
"11/26/2013","34","19","39","17","7"
"11/25/2013","31","21","13","14","5"
"11/24/2013","15","34","16","11","39"
"11/23/2013","5","10","22","12","34"
"11/22/2013","22","35","7","6","37"
"11/21/2013","27","10","24","20","18"
"11/20/2013","16","4","27","5","25"
"11/19/2013","22","5","11","7","2"
"11/18/2013","27","4","13","11","34"
"11/17/2013","21","10","7","15","23"
"11/16/2013","32","37","31","21","25"
"11/15/2013","37","35","8","13","7"
"11/14/2013","29","25","19","39","12"
"11/13/2013","14","29","33","4","28"
"11/12/2013","34","21","24","1","10"
"11/11/2013","19","24","14","36","15"
"11/10/2013","19","27","11","22","17"
"11/09/2013","13","5","22","17","3"
"11/08/2013","16","5","36","24","20"
"11/07/2013","15","3","29","11","24"
"11/06/2013","37","21","17","9","36"
"11/05/2013","38","6","36","11","5"
"11/04/2013","16","2","7","19","15"
"11/03/2013","23","32","6","2","17"
"11/02/2013","21","38","36","12","22"
"11/01/2013","24","18","23","25","29"
"10/31/2013","12","14","24","28","2"
"10/30/2013","1","22","7","27","35"
"10/29/2013","21","36","11","6","32"
"10/28/2013","11","22","25","37","1"
"10/27/2013","20","28","29","39","1"
"10/26/2013","15","1","29","19","25"
"10/25/2013","7","6","25","30","29"
"10/24/2013","12","15","10","16","2"
"10/23/2013","18","5","25","28","19"
"10/22/2013","2","28","31","23","7"
"10/21/2013","19","31","34","15","2"
"10/20/2013","28","15","26","30","32"
"10/19/2013","24","14","19","37","4"
"10/18/2013","14","16","24","19","25"
"10/17/2013","2","29","37","26","19"
"10/16/2013","19","24","35","22","29"
"10/15/2013","28","15","4","19","33"
"10/14/2013","33","9","11","35","32"
"10/13/2013","21","3","4","22","20"
"10/12/2013","17","10","3","34","2"
"10/11/2013","5","24","2","6","28"
"10/10/2013","18","6","38","30","34"
"10/09/2013","27","19","2","11","31"
"10/08/2013","36","26","7","8","30"
"10/07/2013","26","10","25","9","35"
"10/06/2013","10","27","29","22","38"
"10/05/2013","10","2","27","14","24"
"10/04/2013","38","17","11","29","31"
"10/03/2013","11","8","25","37","13"
"10/02/2013","27","20","4","33","11"
"10/01/2013","26","12","2","14","29"
"09/30/2013","28","36","15","13","19"
"09/29/2013","15","26","30","22","37"
"09/28/2013","35","7","38","10","39"
"09/27/2013","9","18","38","1","39"
"09/26/2013","14","6","22","30","37"
"09/25/2013","30","1","7","29","23"
"09/24/2013","8","38","15","37","9"
"09/23/2013","37","36","27","7","19"
"09/22/2013","28","11","29","12","32"
"09/21/2013","15","4","9","27","12"
"09/20/2013","35","13","2","10","7"
"09/19/2013","30","27","9","22","32"
"09/18/2013","25","20","27","3","19"
"09/17/2013","1","29","21","16","25"
"09/16/2013","15","3","38","26","8"
"09/15/2013","25","30","36","18","8"
"09/14/2013","38","19","3","4","11"
"09/13/2013","12","2","22","3","15"
"09/12/2013","37","21","28","1","36"
"09/11/2013","24","39","33","23","28"
"09/10/2013","20","38","37","24","22"
"09/09/2013","2","4","14","26","35"
"09/08/2013","34","37","15","11","21"
"09/07/2013","1","30","3","7","15"
"09/06/2013","10","3","32","39","30"
"09/05/2013","32","34","20","13","26"
"09/04/2013","25","18","27","24","30"
"09/03/2013","16","38","7","30","8"
"09/02/2013","12","22","14","21","29"
"09/01/2013","35","37","1","15","31"
"08/31/2013","28","11","36","16","5"
"08/30/2013","7","27","23","9","37"
"08/29/2013","29","1","25","33","2"
"08/28/2013","30","31","36","20","34"
"08/27/2013","18","32","6","13","8"
"08/26/2013","19","5","25","3","8"
"08/25/2013","19","8","12","21","32"
"08/24/2013","13","29","37","9","23"
"08/23/2013","13","35","7","6","33"
"08/22/2013","29","1","20","37","24"
"08/21/2013","37","21","10","34","39"
"08/20/2013","2","37","3","31","14"
"08/19/2013","8","11","17","10","31"
"08/18/2013","19","8","7","29","22"
"08/17/2013","22","25","8","16","33"
"08/16/2013","33","28","25","2","20"
"08/15/2013","2","10","3","15","37"
"08/14/2013","32","33","15","36","9"
"08/13/2013","25","22","4","2","9"
"08/12/2013","35","8","23","13","20"
"08/11/2013","3","19","34","14","29"
"08/10/2013","6","35","14","23","39"
"08/09/2013","5","39","20","12","8"
"08/08/2013","16","8","20","22","2"
"08/07/2013","3","35","26","4","25"
"08/06/2013","13","29","6","38","33"
"08/05/2013","7","8","13","1","21"
"08/04/2013","39","35","32","18","26"
"08/03/2013","39","20","23","10","9"
"08/02/2013","7","19","22","38","14"
"08/01/2013","9","38","25","18","2"
"07/31/2013","8","36","11","13","22"
"07/30/2013","8","27","16","39","1"
"07/29/2013","34","12","13","36","6"
"07/28/2013","35","31","4","8","12"
"07/27/2013","22","39","28","27","36"
"07/26/2013","20","12","1","37","2"
"07/25/2013","13","14","17","38","19"
"07/24/2013","6","38","14","3","36"
"07/23/2013","8","16","24","10","36"
"07/22/2013","14","38","31","7","32"
"07/21/2013","5","10","15","2","39"
"07/20/2013","26","25","9","21","8"
"07/19/2013","29","14","26","4","19"
"07/18/2013","25","24","31","20","16"
"07/17/2013","34","6","19","32","35"
"07/16/2013","17","18","30","22","14"
"07/15/2013","18","33","21","28","27"
"07/14/2013","1","28","13","15","36"
"07/13/2013","34","38","22","36","30"
"07/12/2013","33","19","13","10","25"
"07/11/2013","33","24","34","27","19"
"07/10/2013","36","31","6","21","33"
"07/09/2013","38","37","24","28","36"
"07/08/2013","25","33","21","13","12"
"07/07/2013","31","36","1","39","21"
"07/06/2013","18","38","4","20","5"
"07/05/2013","20","28","2","9","4"
"07/04/2013","16","6","23","7","10"
"07/03/2013","33","24","28","9","14"
"07/02/2013","33","36","20","5","19"
"07/01/2013","17","32","24","39","14"
"06/30/2013","37","2","38","20","1"
"06/29/2013","5","15","18","8","28"
"06/28/2013","33","8","18","31","24"
"06/27/2013","1","16","3","17","37"
"06/26/2013","15","27","26","30","33"
"06/25/2013","3","22","15","38","39"
"06/24/2013","1","37","17","7","35"
"06/23/2013","33","13","6","22","38"
"06/22/2013","21","2","12","31","11"
"06/21/2013","12","25","11","31","15"
"06/20/2013","2","20","31","19","37"
"06/19/2013","2","26","8","33","19"
"06/18/2013","18","22","32","12","8"
"06/17/2013","5","26","17","2","23"
"06/16/2013","34","13","22","21","27"
"06/15/2013","12","11","20","7","1"
"06/14/2013","35","21","5","15","2"
"06/13/2013","35","38","25","11","4"
"06/12/2013","22","28","10","1","6"
"06/11/2013","6","21","26","1","25"
"06/10/2013","34","11","39","16","36"
"06/09/2013","34","6","16","31","33"
"06/08/2013","5","18","34","33","26"
"06/07/2013","7","32","25","39","1"
"06/06/2013","12","39","8","6","30"
"06/05/2013","17","24","19","8","30"
"06/04/2013","13","38","35","24","23"
"06/03/2013","1","27","3","23","24"
"06/02/2013","26","22","23","28","14"
"06/01/2013","13","26","22","32","1"
"05/31/2013","1","28","38","24","18"
"05/30/2013","10","7","8","23","37"
"05/29/2013","1","22","5","19","13"
"05/28/2013","24","20","21","6","29"
"05/27/2013","26","22","25","23","38"
"05/26/2013","8","3","23","12","15"
"05/25/2013","14","12","23","20","29"
"05/24/2013","3","27","9","10","17"
"05/23/2013","19","6","38","8","11"
"05/22/2013","25","34","3","33","21"
"05/21/2013","3","26","1","4","36"
"05/20/2013","32","18","4","16","11"
"05/19/2013","21","2","9","28","32"
"05/18/2013","8","14","10","30","5"
"05/17/2013","1","17","39","34","33"
"05/16/2013","25","16","1","4","9"
"05/15/2013","13","27","4","28","34"
"05/14/2013","5","32","9","39","25"
"05/13/2013","31","28","38","32","2"
"05/12/2013","36","13","31","8","28"
"05/11/2013","38","27","21","20","24"
"05/10/2013","25","38","31","2","6"
"05/09/2013","26","4","35","1","23"
"05/08/2013","38","32","21","30","39"
"05/07/2013","21","11","29","24","8"
"05/06/2013","22","5","33","11","36"
"05/05/2013","24","27","11","8","26"
"05/04/2013","27","12","13","22","4"
"05/03/2013","11","19","12","3","8"
"05/02/2013","29","21","16","20","17"
"05/01/2013","34","10","30","36","7"
"04/30/2013","18","26","29","33","28"
"04/29/2013","13","4","5","36","24"
"04/28/2013","17","38","31","18","8"
"04/27/2013","24","36","28","7","20"
"04/26/2013","18","12","38","35","30"
"04/25/2013","17","27","35","24","11"
"04/24/2013","16","15","38","36","18"
"04/23/2013","37","29","1","22","27"
"04/22/2013","1","35","26","39","33"
"04/21/2013","36","4","29","16","25"
"04/20/2013","35","12","36","24","7"
"04/19/2013","22","32","26","21","11"
"04/18/2013","2","3","4","30","27"
"04/17/2013","26","14","24","16","38"
"04/16/2013","10","15","4","5","20"
"04/15/2013","24","7","23","12","14"
"04/14/2013","3","29","15","37","34"
"04/13/2013","21","15","26","37","4"
"04/12/2013","37","7","4","13","34"
"04/11/2013","27","35","30","13","3"
"04/10/2013","12","34","3","24","18"
"04/09/2013","25","38","31","29","6"
"04/08/2013","31","2","35","27","33"
"04/07/2013","12","26","18","11","38"
"04/06/2013","38","17","14","16","4"
"04/05/2013","8","38","36","30","24"
"04/04/2013","13","34","9","28","2"
"04/03/2013","7","23","2","12","31"
"04/02/2013","25","34","14","39","1"
"04/01/2013","20","25","18","14","22"
"03/31/2013","34","39","4","32","2"
"03/30/2013","17","37","5","28","13"
"03/29/2013","23","14","9","7","5"
"03/28/2013","24","18","25","36","20"
"03/27/2013","4","36","17","24","18"
"03/26/2013","8","14","37","32","28"
"03/25/2013","33","4","31","11","15"
"03/24/2013","13","14","26","6","7"
"03/23/2013","4","35","22","28","15"
"03/22/2013","37","7","8","3","10"
"03/21/2013","2","3","10","23","16"
"03/20/2013","21","31","11","30","37"
"03/19/2013","5","22","21","35","2"
"03/18/2013","9","7","8","36","4"
"03/17/2013","13","32","4","34","16"
"03/16/2013","28","8","2","1","25"
"03/15/2013","27","11","25","21","19"
"03/14/2013","1","4","25","3","27"
"03/13/2013","37","5","6","29","22"
"03/12/2013","4","8","20","33","17"
"03/11/2013","39","36","7","33","18"
"03/10/2013","3","33","36","4","34"
"03/09/2013","13","31","23","20","3"
"03/08/2013","2","33","1","32","19"
"03/07/2013","8","13","4","16","33"
"03/06/2013","22","9","8","21","35"
"03/05/2013","19","20","23","3","22"
"03/04/2013","17","19","16","38","34"
"03/03/2013","26","24","32","30","33"
"03/02/2013","25","7","2","22","27"
"03/01/2013","13","2","9","15","1"
"02/28/2013","23","8","3","7","17"
"02/27/2013","13","32","35","5","8"
"02/26/2013","11","37","7","14","24"
"02/25/2013","24","11","33","19","23"
"02/24/2013","29","31","10","38","36"
"02/23/2013","4","33","27","20","7"
"02/22/2013","23","22","19","7","25"
"02/21/2013","36","26","1","6","9"
"02/20/2013","9","1","2","5","11"
"02/19/2013","16","2","5","34","39"
"02/18/2013","26","38","12","14","20"
"02/17/2013","15","20","2","5","38"
"02/16/2013","34","11","39","33","22"
"02/15/2013","17","30","27","22","8"
"02/14/2013","10","6","34","7","16"
"02/13/2013","39","10","25","21","15"
"02/12/2013","32","21","38","1","9"
"02/11/2013","23","24","10","22","15"
"02/10/2013","2","27","28","20","38"
"02/09/2013","12","19","35","30","17"
"02/08/2013","3","28","2","9","37"
"02/07/2013","8","35","36","38","39"
"02/06/2013","23","18","27","7","35"
"02/05/2013","10","6","31","26","33"
"02/04/2013","1","38","10","8","7"
"02/03/2013","33","21","36","28","25"
"02/02/2013","31","1","39","38","4"
"02/01/2013","11","37","25","15","14"
"01/31/2013","25","35","38","31","13"
"01/30/2013","8","12","29","3","37"
"01/29/2013","24","39","27","11","12"
"01/28/2013","29","10","18","39","16"
"01/27/2013","17","3","6","8","31"
"01/26/2013","33","10","23","34","39"
"01/25/2013","4","27","23","5","18"
"01/24/2013","10","21","1","35","12"
"01/23/2013","34","29","37","3","18"
"01/22/2013","9","21","38","8","19"
"01/21/2013","6","15","14","27","9"
"01/20/2013","26","12","1","3","10"
"01/19/2013","12","35","24","2","20"
"01/18/2013","20","11","1","16","5"
"01/17/2013","12","19","31","10","35"
"01/16/2013","36","34","2","8","29"
"01/15/2013","35","17","24","28","33"
"01/14/2013","26","3","33","34","27"
"01/13/2013","35","2","39","21","18"
"01/12/2013","11","15","14","39","3"
"01/11/2013","13","31","25","3","26"
"01/10/2013","26","21","16","17","37"
"01/09/2013","1","24","37","12","14"
"01/08/2013","20","36","29","39","17"
"01/07/2013","21","35","22","3","33"
"01/06/2013","14","16","9","17","11"
"01/05/2013","27","34","16","12","21"
"01/04/2013","19","20","15","29","6"
"01/03/2013","13","16","15","2","24"
"01/02/2013","1","10","17","4","8"
"01/01/2013","17","10","3","15","5"
"12/31/2012","13","39","33","4","36"
"12/30/2012","12","5","31","6","21"
"12/29/2012","34","10","1","38","24"
"12/28/2012","14","2","4","28","13"
"12/27/2012","36","16","34","32","11"
"12/26/2012","5","36","7","23","28"
"12/25/2012","13","21","22","7","20"
"12/24/2012","13","3","29","26","31"
"12/23/2012","17","1","10","31","4"
"12/22/2012","20","9","1","33","6"
"12/21/2012","13","26","16","8","3"
"12/20/2012","29","33","34","2","22"
"12/19/2012","2","10","29","38","32"
"12/18/2012","36","27","2","33","10"
"12/17/2012","26","23","27","29","33"
"12/16/2012","34","39","17","6","37"
"12/15/2012","7","11","31","21","39"
"12/14/2012","19","38","13","1","6"
"12/13/2012","9","25","32","14","35"
"12/12/2012","8","1","30","35","7"
"12/11/2012","28","5","19","4","16"
"12/10/2012","17","4","13","25","7"
"12/09/2012","18","31","4","20","17"
"12/08/2012","38","25","26","1","16"
"12/07/2012","38","26","23","4","22"
"12/06/2012","31","5","27","29","37"
"12/05/2012","5","11","20","17","37"
"12/04/2012","35","4","13","16","6"
"12/03/2012","19","30","12","18","31"
"12/02/2012","25","32","17","5","7"
"12/01/2012","5","30","8","33","31"
"11/30/2012","21","24","33","16","14"
"11/29/2012","2","19","29","26","25"
"11/28/2012","26","38","19","15","27"
"11/27/2012","26","5","37","15","25"
"11/26/2012","36","8","30","4","39"
"11/25/2012","34","23","15","32","26"
"11/24/2012","22","20","3","19","9"
"11/23/2012","24","28","30","8","27"
"11/22/2012","28","20","4","10","11"
"11/21/2012","4","28","14","3","15"
"11/20/2012","30","10","18","5","27"
"11/19/2012","7","29","16","36","21"
"11/18/2012","35","8","11","15","27"
"11/17/2012","23","15","35","14","36"
"11/16/2012","10","34","12","3","36"
"11/15/2012","31","30","15","18","24"
"11/14/2012","26","22","13","33","12"
"11/13/2012","24","18","26","13","1"
"11/12/2012","30","12","13","4","34"
"11/11/2012","3","37","29","6","2"
"11/10/2012","13","1","5","8","33"
"11/09/2012","16","27","32","33","31"
"11/08/2012","25","7","11","3","6"
"11/07/2012","39","24","13","11","15"
"11/06/2012","1","27","22","33","26"
"11/05/2012","38","30","12","27","34"
"11/04/2012","33","14","23","16","38"
"11/03/2012","15","19","33","12","9"
"11/02/2012","16","26","29","19","24"
"11/01/2012","12","16","18","4","23"
"10/31/2012","19","32","15","7","13"
"10/30/2012","37","12","38","18","29"
"10/29/2012","26","8","30","11","5"
"10/28/2012","20","28","32","37","19"
"10/27/2012","19","13","11","38","9"
"10/26/2012","34","15","31","32","6"
"10/25/2012","10","3","25","19","17"
"10/24/2012","17","12","13","25","35"
"10/23/2012","12","34","13","7","32"
"10/22/2012","7","34","29","19","11"
"10/21/2012","2","38","13","1","26"
"10/20/2012","8","14","16","2","11"
"10/19/2012","16","26","9","15","1"
"10/18/2012","32","33","25","22","13"
"10/17/2012","22","21","24","5","31"
"10/16/2012","14","4","32","13","36"
"10/15/2012","5","25","4","22","20"
"10/14/2012","27","5","35","28","16"
"10/13/2012","10","12","36","6","4"
"10/12/2012","16","15","39","38","27"
"10/11/2012","3","23","36","5","21"
"10/10/2012","37","15","22","24","25"
"10/09/2012","17","9","30","37","31"
"10/08/2012","37","18","3","28","20"
"10/07/2012","37","29","10","22","21"
"10/06/2012","27","24","19","13","11"
"10/05/2012","21","22","1","29","9"
"10/04/2012","27","9","7","20","32"
"10/03/2012","4","2","9","34","20"
"10/02/2012","1","22","18","10","3"
"10/01/2012","28","10","15","13","34"
"09/30/2012","10","35","1","8","7"
"09/29/2012","4","23","6","11","2"
"09/28/2012","26","31","39","12","24"
"09/27/2012","10","37","7","29","16"
"09/26/2012","29","34","5","31","23"
"09/25/2012","11","30","7","26","8"
"09/24/2012","16","18","12","33","29"
"09/23/2012","36","11","27","25","19"
"09/22/2012","27","24","21","3","11"
"09/21/2012","11","37","20","29","23"
"09/20/2012","35","27","19","15","17"
"09/19/2012","31","28","11","20","34"
"09/18/2012","31","9","32","23","21"
"09/17/2012","33","36","16","24","1"
"09/16/2012","17","1","30","21","34"
"09/15/2012","19","25","13","24","30"
"09/14/2012","33","16","36","24","29"
"09/13/2012","14","8","35","12","31"
"09/12/2012","4","19","18","7","10"
"09/11/2012","21","15","2","30","13"
"09/10/2012","19","33","8","31","36"
"09/09/2012","14","1","15","32","36"
"09/08/2012","28","37","18","14","30"
"09/07/2012","16","21","34","5","4"
"09/06/2012","37","35","36","20","9"
"09/05/2012","26","7","31","23","17"
"09/04/2012","39","6","26","22","16"
"09/03/2012","14","1","39","11","36"
"09/02/2012","14","25","37","11","26"
"09/01/2012","8","18","28","35","19"
"08/31/2012","4","11","17","9","8"
"08/30/2012","8","32","7","29","19"
"08/29/2012","17","7","16","25","33"
"08/28/2012","27","17","21","14","10"
"08/27/2012","33","23","29","4","13"
"08/26/2012","14","2","33","38","13"
"08/25/2012","18","10","1","27","37"
"08/24/2012","14","32","16","8","15"
"08/23/2012","13","27","9","38","17"
"08/22/2012","12","17","23","33","1"
"08/21/2012","39","21","1","29","6"
"08/20/2012","33","31","17","12","38"
"08/19/2012","38","4","12","20","2"
"08/18/2012","23","29","33","37","34"
"08/17/2012","26","23","34","35","12"
"08/16/2012","36","1","27","5","26"
"08/15/2012","10","38","16","23","9"
"08/14/2012","7","26","12","10","4"
"08/13/2012","8","17","16","9","6"
"08/12/2012","29","13","30","27","22"
"08/11/2012","37","23","9","12","27"
"08/10/2012","9","37","14","24","31"
"08/09/2012","21","10","6","9","35"
"08/08/2012","35","1","33","13","23"
"08/07/2012","7","30","34","38","17"
"08/06/2012","34","20","26","18","5"
"08/05/2012","31","17","23","2","19"
"08/04/2012","8","23","22","9","13"
"08/03/2012","19","25","39","34","17"
"08/02/2012","22","38","11","17","37"
"08/01/2012","18","25","32","35","27"
"07/31/2012","1","24","37","20","28"
"07/30/2012","7","11","22","39","8"
"07/29/2012","38","27","25","3","8"
"07/28/2012","17","33","12","7","10"
"07/27/2012","38","13","21","23","8"
"07/26/2012","26","30","9","10","17"
"07/25/2012","30","5","19","13","35"
"07/24/2012","24","20","5","4","26"
"07/23/2012","16","30","8","6","38"
"07/22/2012","11","1","23","6","7"
"07/21/2012","26","5","19","3","39"
"07/20/2012","15","16","2","39","38"
"07/19/2012","33","8","1","36","15"
"07/18/2012","4","10","23","34","27"
"07/17/2012","15","7","22","31","39"
"07/16/2012","6","20","24","7","10"
"07/15/2012","1","35","12","20","3"
"07/14/2012","3","5","9","35","6"
"07/13/2012","33","4","38","18","31"
"07/12/2012","26","35","5","14","34"
"07/11/2012","19","15","14","6","39"
"07/10/2012","13","29","5","37","24"
"07/09/2012","18","35","7","8","29"
"07/08/2012","26","24","2","35","7"
"07/07/2012","22","4","18","38","29"
"07/06/2012","8","22","11","32","12"
"07/05/2012","13","27","10","18","25"
"07/04/2012","6","27","32","28","5"
"07/03/2012","33","20","37","24","15"
"07/02/2012","12","9","38","36","23"
"07/01/2012","7","13","14","33","39"
"06/30/2012","10","36","31","3","16"
"06/29/2012","4","17","30","14","36"
"06/28/2012","21","15","39","26","24"
"06/27/2012","26","20","7","38","6"
"06/26/2012","20","1","25","16","37"
"06/25/2012","19","29","5","26","27"
"06/24/2012","31","35","5","32","8"
"06/23/2012","14","16","18","6","27"
"06/22/2012","19","8","31","22","24"
"06/21/2012","36","28","22","37","3"
"06/20/2012","32","7","38","24","30"
"06/19/2012","30","29","3","22","11"
"06/18/2012","13","11","28","23","8"
"06/17/2012","37","29","18","35","34"
"06/16/2012","38","26","32","28","13"
"06/15/2012","21","25","18","17","6"
"06/14/2012","14","22","3","27","15"
"06/13/2012","29","21","38","11","18"
"06/12/2012","16","19","20","37","22"
"06/11/2012","39","36","1","8","23"
"06/10/2012","38","17","26","5","39"
"06/09/2012","18","32","5","35","22"
"06/08/2012","8","30","25","31","27"
"06/07/2012","3","36","12","22","19"
"06/06/2012","15","8","34","29","14"
"06/05/2012","36","31","32","39","19"
"06/04/2012","26","1","22","9","20"
"06/03/2012","15","9","35","29","28"
"06/02/2012","15","26","35","19","31"
"06/01/2012","1","2","35","22","33"
"05/31/2012","39","36","28","16","23"
"05/30/2012","5","37","18","35","11"
"05/29/2012","20","32","11","26","18"
"05/28/2012","34","14","6","9","37"
"05/27/2012","22","26","37","4","24"
"05/26/2012","35","27","38","20","36"
"05/25/2012","17","8","30","34","37"
"05/24/2012","38","33","4","37","2"
"05/23/2012","31","12","14","27","20"
"05/22/2012","5","18","1","7","20"
"05/21/2012","38","14","29","3","4"
"05/20/2012","29","35","6","9","20"
"05/19/2012","15","16","20","21","14"
"05/18/2012","28","15","26","9","38"
"05/17/2012","5","21","17","24","6"
"05/16/2012","11","25","26","17","33"
"05/15/2012","5","18","32","4","24"
"05/14/2012","38","30","8","4","21"
"05/13/2012","31","17","27","2","35"
"05/12/2012","21","7","28","4","8"
"05/11/2012","38","30","4","35","1"
"05/10/2012","37","5","12","16","2"
"05/09/2012","22","10","8","34","7"
"05/08/2012","13","14","7","35","38"
"05/07/2012","1","28","22","5","3"
"05/06/2012","20","35","29","3","30"
"05/05/2012","30","27","29","18","25"
"05/04/2012","21","19","5","28","34"
"05/03/2012","2","27","12","35","32"
"05/02/2012","32","12","9","33","3"
"05/01/2012","12","11","24","32","23"
"04/30/2012","17","2","30","16","37"
"04/29/2012","32","27","16","36","34"
"04/28/2012","20","29","6","15","27"
"04/27/2012","15","21","11","10","38"
"04/26/2012","1","27","11","13","23"
"04/25/2012","39","3","24","17","10"
"04/24/2012","35","5","15","20","12"
"04/23/2012","25","32","2","4","18"
"04/22/2012","21","7","20","19","22"
"04/21/2012","4","25","26","33","9"
"04/20/2012","26","12","18","4","24"
"04/19/2012","15","4","26","3","2"
"04/18/2012","16","11","24","12","10"
"04/17/2012","22","20","32","38","36"
"04/16/2012","10","22","28","6","4"
"04/15/2012","13","28","24","12","32"
"04/14/2012","2","29","31","8","30"
"04/13/2012","8","19","11","23","7"
"04/12/2012","6","27","3","21","1"
"04/11/2012","18","34","13","14","33"
"04/10/2012","27","21","12","4","28"
"04/09/2012","39","28","15","18","7"
"04/08/2012","11","16","36","19","22"
"04/07/2012","36","10","15","24","17"
